2871,97.39,98.33,-195.72,59.83,-90,143,71,123,0,0,0,0,-41
2872,98.68,98.64,-197.32,60,-90,143,71,123,0,0,0,0,-41
2873,97.37,98.49,-195.86,59.8,-90,141,70,121,0,0,0,0,-41
2874,94.88,98.04,-192.93,59.44,-90,142,72,122,0,0,0,0,-41
2875,94.17,98.47,-192.65,59.25,-90,143,73,122,0,0,0,0,-41
2876,91.85,114.35,-206.21,56.38,-90,144,79,119,0,0,0,0,-41
2877,102.04,96.85,-198.89,60.85,-90,144,70,125,0,0,0,0,-41
2878,102.34,93.21,-195.56,61.53,-90,144,68,126,0,0,0,0,-41
2879,98.34,99.85,-198.19,59.73,-90,143,72,123,0,0,0,0,-41
2880,92.98,100.11,-193.09,58.76,-90,142,73,121,0,0,0,0,-41
2881,89.58,101.29,-190.88,57.96,-90,143,75,121,0,0,0,0,-41
2882,82.78,111.43,-194.22,55.12,-90,146,83,119,0,0,0,0,-41
2883,101.49,106.49,-207.98,59.19,-90,146,74,125,0,0,0,0,-40
2884,103.36,99.63,-202.99,60.59,-90,145,71,126,0,0,0,0,-41
2885,101.85,96.34,-198.19,60.9,-90,143,69,124,0,0,0,0,-41
2886,106.05,91.58,-197.63,62.41,-90,143,66,126,0,0,0,0,-41
2887,99.77,101.48,-201.25,59.7,-90,146,73,126,0,0,0,0,-41
2888,102.09,95.46,-197.55,61.09,-90,145,70,126,0,0,0,0,-41
2889,102.1,98.34,-200.45,60.61,-90,145,71,126,0,0,0,0,-40
2890,95.79,111.01,-206.81,57.55,-90,145,77,122,0,0,0,0,-41
2891,103.04,99.88,-202.93,60.5,-90,146,71,127,0,0,0,0,-41
2892,101.36,99.71,-201.07,60.26,-90,145,71,125,0,0,0,0,-40
2893,104.61,99.35,-203.96,60.84,-90,145,70,126,0,0,0,0,-40
2894,100.77,96.87,-197.65,60.64,-90,146,71,127,0,0,0,0,-41
2895,105.5,94.26,-199.77,61.85,-90,144,67,126,0,0,0,0,-41
2896,101.36,93.92,-195.28,61.25,-90,143,68,125,0,0,0,0,-41
2897,97.59,99.5,-197.09,59.66,-90,142,71,122,0,0,0,0,-41
2898,99.94,92.72,-192.66,61.22,-90,142,68,124,0,0,0,0,-41
2899,92.52,98.7,-191.23,58.92,-90,141,72,120,0,0,0,0,-41
2900,88.23,101.92,-190.16,57.61,-90,142,76,119,0,0,0,0,-41
2901,86.21,106.96,-193.18,56.44,-90,143,79,119,0,0,0,0,-42
2902,95.87,112.35,-208.22,57.37,-90,145,78,122,0,0,0,0,-41
2904,101.31,106.67,-207.99,59.13,-90,147,75,126,0,0,0,0,-41
2905,97.3,92.61,-189.91,60.8,-90,144,70,125,0,0,0,0,-41
2906,98.05,100.14,-198.2,59.64,-90,143,72,123,0,0,0,0,-41
2907,94.18,100.23,-194.42,58.96,-90,142,73,121,0,0,0,0,-41
2908,87.56,111.63,-199.19,56,-90,145,81,120,0,0,0,0,-42
2909,103.9,95.97,-199.88,61.3,-90,143,68,125,0,0,0,0,-41
2910,90.84,97.46,-188.3,58.82,-90,143,74,122,0,0,0,0,-41
2911,102.46,101.19,-203.66,60.19,-90,147,73,127,0,0,0,0,-41
2912,96.3,101.19,-197.49,59.17,-90,141,72,121,0,0,0,0,-41
2913,89.47,106.32,-195.79,57.14,-90,143,77,120,0,0,0,0,-42
2914,95.96,102.64,-198.61,58.87,-90,143,73,122,0,0,0,0,-41
2915,88.01,100.42,-188.43,57.81,-90,142,75,120,0,0,0,0,-41
2916,100.02,105.75,-205.78,59.06,-90,146,75,125,0,0,0,0,-41
2917,102.88,96.5,-199.38,61.04,-90,144,69,125,0,0,0,0,-41
2918,102.48,96.11,-198.59,61.05,-90,145,70,126,0,0,0,0,-41
2919,95.82,90.44,-186.26,60.94,-90,141,68,123,0,0,0,0,-42
2920,95.36,98.19,-193.55,59.5,-90,141,71,121,0,0,0,0,-41
2921,88.17,98.46,-186.63,58.16,-90,143,75,121,0,0,0,0,-41
2922,86.52,115.48,-202,55.25,-90,143,81,117,0,0,0,0,-41
2923,99.1,96.91,-196.02,60.35,-90,142,70,123,0,0,0,0,-41
2924,95.16,102.26,-197.42,58.8,-90,143,74,122,0,0,0,0,-41
2925,84,105.41,-189.41,56.25,-90,144,80,119,0,0,0,0,-42
2926,102.66,96.07,-198.73,61.08,-90,145,70,126,0,0,0,0,-41
2927,95.45,101.46,-196.92,58.98,-90,143,73,122,0,0,0,0,-41
2930,100.78,89.51,-190.3,61.94,-90,142,66,125,0,0,0,0,-41
2931,89.38,99.85,-189.23,58.16,-90,142,74,120,0,0,0,0,-41
2932,93.11,109.97,-203.09,57.25,-90,146,78,122,0,0,0,0,-41
2933,97.24,101.37,-198.62,59.3,-90,142,72,122,0,0,0,0,-41
2934,100.36,107.04,-207.41,58.92,-90,146,75,125,0,0,0,0,-41
2935,91.28,99.47,-190.75,58.56,-90,143,74,122,0,0,0,0,-41
2936,96.65,99.5,-196.15,59.5,-90,142,72,122,0,0,0,0,-41
2938,96.11,101.13,-197.24,59.14,-90,143,73,122,0,0,0,0,-40
2939,106.87,96.46,-203.34,61.68,-90,144,68,126,0,0,0,0,-41
2940,105.41,96.44,-201.85,61.45,-90,143,68,125,0,0,0,0,-40
2941,96.33,109.2,-205.53,57.91,-90,146,77,123,0,0,0,0,-41
2942,94.9,110.94,-205.85,57.41,-90,144,77,121,0,0,0,0,-40
2944,108.56,97.66,-206.22,61.73,-90,145,68,127,0,0,0,0,-41
2945,100.02,97.25,-197.27,60.45,-90,143,70,124,0,0,0,0,-41
2947,96.99,108.55,-205.55,58.13,-90,144,76,122,0,0,0,0,-40
2948,95.39,100.53,-195.93,59.12,-90,141,72,121,0,0,0,0,-41
2949,92.86,101.55,-194.42,58.51,-90,142,74,121,0,0,0,0,-41
2950,93.53,102.07,-195.61,58.54,-90,142,74,121,0,0,0,0,-40
2951,90.72,99.14,-189.86,58.52,-90,143,74,121,0,0,0,0,-42
2952,87.8,102.91,-190.72,57.37,-90,142,76,119,0,0,0,0,-42
2953,95.53,103.64,-199.17,58.64,-90,142,73,121,0,0,0,0,-41
2954,94.98,103.03,-198.01,58.64,-90,141,73,120,0,0,0,0,-41
2955,102.75,96.08,-198.84,61.09,-90,143,69,125,0,0,0,0,-41
2956,90.63,112.44,-203.08,56.44,-90,144,79,119,0,0,0,0,-41
2957,91.28,101.7,-192.98,58.2,-90,143,75,121,0,0,0,0,-41
2958,104.49,89.12,-193.61,62.61,-90,143,65,126,0,0,0,0,-41
2959,98.35,110.11,-208.46,58.12,-90,146,77,123,0,0,0,0,-41
2960,84.53,106.17,-190.71,56.25,-90,141,78,117,0,0,0,0,-42
2961,99.47,93.3,-192.78,61.04,-90,144,69,125,0,0,0,0,-41
2962,82.74,112.21,-194.95,55,-90,144,82,117,0,0,0,0,-41
2963,93.43,101.49,-194.92,58.62,-90,143,74,122,0,0,0,0,-41
2964,99.87,98.32,-198.2,60.25,-90,142,70,123,0,0,0,0,-41
2965,92.39,115.06,-207.46,56.38,-90,144,79,119,0,0,0,0,-41
2966,93.19,98.72,-191.92,59.03,-90,143,73,122,0,0,0,0,-41
2967,98.83,95.32,-194.16,60.58,-90,143,70,124,0,0,0,0,-41
2968,96.08,109.74,-205.83,57.79,-90,145,77,122,0,0,0,0,-41
2969,92.67,115.1,-207.77,56.42,-90,144,79,119,0,0,0,0,-41
2970,85.42,110.86,-196.29,55.7,-90,143,80,118,0,0,0,0,-41
2971,96.6,109.08,-205.68,57.98,-90,145,76,122,0,0,0,0,-41
2972,104.36,97.92,-202.29,61.04,-90,146,70,127,0,0,0,0,-41
2973,104.21,99.24,-203.46,60.79,-90,144,70,125,0,0,0,0,-40
2974,98.67,100.33,-199.01,59.71,-90,142,71,122,0,0,0,0,-41
2975,92.39,100.81,-193.21,58.54,-90,142,74,121,0,0,0,0,-41
2976,89.29,114.57,-203.86,55.89,-90,143,80,118,0,0,0,0,-41
2977,96.12,98.88,-195,59.52,-90,141,71,121,0,0,0,0,-41
2978,86.15,104.11,-190.27,56.87,-90,144,78,120,0,0,0,0,-42
2979,87.82,115.02,-202.84,55.56,-90,145,82,119,0,0,0,0,-41
2980,97.05,96.52,-193.58,60.07,-90,141,70,122,0,0,0,0,-41
2981,81.32,106.43,-187.76,55.57,-90,142,80,117,0,0,0,0,-42
2982,103.54,101.82,-205.37,60.26,-90,145,71,125,0,0,0,0,-41
2983,89.06,100.72,-189.78,57.95,-90,143,75,121,0,0,0,0,-42
2984,100.82,96.33,-197.16,60.75,-90,142,69,123,0,0,0,0,-41
2985,87.78,113.1,-200.89,55.82,-90,144,80,119,0,0,0,0,-42
2986,93.12,99.8,-192.92,58.84,-90,144,74,123,0,0,0,0,-41
2987,103.26,93.58,-196.84,61.61,-90,142,67,124,0,0,0,0,-41
2988,105.08,100.85,-205.94,60.67,-90,144,70,125,0,0,0,0,-41
2989,89.94,113.81,-203.76,56.12,-90,145,80,120,0,0,0,0,-41
2990,92.8,112.48,-205.28,56.82,-90,145,79,121,0,0,0,0,-41
2991,104.92,96.3,-201.22,61.4,-90,143,68,125,0,0,0,0,-40
2992,97.68,87.68,-185.36,61.77,-90,141,66,124,0,0,0,0,-41
2993,97.26,102.57,-199.83,59.1,-90,143,73,122,0,0,0,0,-41
2994,91.35,111.04,-202.4,56.77,-90,146,80,122,0,0,0,0,-41
2995,96.31,101.94,-198.25,59.05,-90,142,73,121,0,0,0,0,-41
2996,87.71,105.27,-192.99,56.98,-90,143,77,119,0,0,0,0,-42
2997,104.43,91.3,-195.73,62.2,-90,142,66,125,0,0,0,0,-41
2998,95.87,99.47,-195.34,59.37,-90,143,72,123,0,0,0,0,-41
2999,93.7,116.98,-210.68,56.33,-90,145,80,120,0,0,0,0,-40
3000,94.23,100.17,-194.4,58.97,-90,142,73,121,0,0,0,0,-41
3001,92.98,115.29,-208.27,56.45,-90,145,80,120,0,0,0,0,-41
3002,97.04,99.1,-196.15,59.64,-90,141,71,121,0,0,0,0,-41
3003,103.39,105.27,-208.67,59.69,-90,145,73,125,0,0,0,0,-41
3004,91,100.42,-191.43,58.36,-90,143,75,121,0,0,0,0,-41
3005,96.39,112.49,-208.88,57.44,-90,146,78,123,0,0,0,0,-41
3006,91.76,98.67,-190.43,58.79,-90,143,74,122,0,0,0,0,-41
3007,101.13,95.28,-196.41,60.97,-90,142,68,124,0,0,0,0,-41
3008,89.76,98.84,-188.6,58.39,-90,142,74,120,0,0,0,0,-42
3009,97.67,95.81,-193.49,60.3,-90,142,70,123,0,0,0,0,-42
3010,99.56,113.24,-212.81,57.86,-90,144,76,121,0,0,0,0,-41
3011,86.9,115.67,-202.58,55.3,-90,143,81,117,0,0,0,0,-42
3012,88.75,98.9,-187.65,58.2,-90,144,75,122,0,0,0,0,-41
3015,107.97,95.05,-203.02,62.09,-90,143,66,126,0,0,0,0,-41
3016,103.35,107.47,-210.82,59.34,-90,144,73,123,0,0,0,0,-41
3017,105.09,95.34,-200.44,61.59,-90,143,68,125,0,0,0,0,-41
3018,96.66,99.41,-196.08,59.52,-90,142,72,122,0,0,0,0,-41
3019,96.25,102.56,-198.81,58.94,-90,142,73,121,0,0,0,0,-41
3020,83.18,108.08,-191.26,55.69,-90,145,81,119,0,0,0,0,-41
3021,102.25,98.42,-200.67,60.62,-90,143,70,124,0,0,0,0,-41
3022,97.04,98.67,-195.71,59.71,-90,141,71,121,0,0,0,0,-41
3023,89.79,117.54,-207.34,55.57,-90,145,81,119,0,0,0,0,-41
3024,98.82,95.88,-194.71,60.48,-90,141,69,122,0,0,0,0,-41
3025,87.75,116.88,-204.63,55.29,-90,143,81,117,0,0,0,0,-42
3026,92.82,99.15,-191.97,58.89,-90,143,73,122,0,0,0,0,-41
3027,99.52,98.66,-198.19,60.13,-90,143,71,124,0,0,0,0,-41
3028,86.32,109.23,-195.55,56.11,-90,144,80,119,0,0,0,0,-42
3029,88.53,113.18,-201.72,55.95,-90,144,80,119,0,0,0,0,-41
3030,88.33,107.18,-195.51,56.8,-90,144,78,120,0,0,0,0,-42
3031,88.12,115.23,-203.35,55.58,-90,146,82,120,0,0,0,0,-41
3032,104.65,97.24,-201.89,61.2,-90,144,69,126,0,0,0,0,-41
3033,99.67,98.99,-198.66,60.1,-90,142,70,123,0,0,0,0,-41
3034,85.71,114.21,-199.92,55.28,-90,144,82,118,0,0,0,0,-41
3035,98.06,103.04,-201.11,59.17,-90,143,73,122,0,0,0,0,-41
3036,86.44,117.3,-203.74,55,-90,143,82,117,0,0,0,0,-41
3037,94.74,99.78,-194.52,59.13,-90,145,74,124,0,0,0,0,-41
3038,105.07,92.35,-197.43,62.12,-90,143,66,126,0,0,0,0,-41
3039,94.19,100.91,-195.11,58.85,-90,144,74,123,0,0,0,0,-41
3040,96.99,112.15,-209.14,57.59,-90,145,77,122,0,0,0,0,-40
3041,98.15,100.64,-198.79,59.57,-90,143,72,123,0,0,0,0,-41
3042,90.3,101.35,-191.66,58.08,-90,143,75,121,0,0,0,0,-41
3043,95.95,109.7,-205.65,57.77,-90,143,76,120,0,0,0,0,-41
3044,96.79,88.7,-185.5,61.43,-90,140,66,122,0,0,0,0,-41
3045,83.72,102.07,-185.8,56.72,-90,144,79,120,0,0,0,0,-42
3046,100.8,96.96,-197.76,60.63,-90,142,69,123,0,0,0,0,-41
3047,86.01,106.28,-192.29,56.5,-90,144,79,120,0,0,0,0,-42
3048,97.08,99.34,-196.43,59.6,-90,142,71,122,0,0,0,0,-41
3049,103.82,94.92,-198.75,61.47,-90,143,68,125,0,0,0,0,-41
3050,89.59,109.3,-198.9,56.71,-90,144,79,120,0,0,0,0,-42
3051,90.23,96.8,-187.04,58.82,-90,143,74,122,0,0,0,0,-41
3052,90.51,100.34,-190.85,58.28,-90,143,75,121,0,0,0,0,-42
3053,87.24,113.62,-200.86,55.65,-90,144,81,118,0,0,0,0,-39
3054,98.48,107.6,-206.09,58.52,-90,143,74,121,0,0,0,0,-41
3055,102.3,96.29,-198.59,61,-90,143,69,125,0,0,0,0,-42
3056,89.55,113.85,-203.41,56.04,-90,144,80,119,0,0,0,0,-42
3057,104.39,97.75,-202.14,61.07,-90,142,68,124,0,0,0,0,-40
3058,95.82,112.13,-207.95,57.39,-90,138,74,116,0,0,0,0,-46
3059,87.49,124.65,-212.14,54.21,-90,139,81,112,0,0,0,0,-52
3060,87.52,123.59,-211.12,54.35,-90,143,83,116,0,0,0,0,-46
3061,61.88,166.32,-228.2,45.18,-90,140,98,99,0,0,0,0,-47
3062,97.25,139.55,-236.81,54.1,-90,142,83,115,0,0,0,0,-48
3063,92.31,146.46,-238.77,52.52,-90,143,87,113,0,0,0,0,-48
3064,117.54,115.29,-232.84,60.3,-90,145,71,125,0,0,0,0,-47
3065,120.32,104.48,-224.8,62.31,-90,150,69,132,0,0,0,0,-46
3066,109.22,113.91,-223.14,59.29,-90,155,79,133,0,0,0,0,-43
3067,123.02,96.22,-219.25,64.02,-90,158,69,142,0,0,0,0,-46
3068,134.29,83.25,-217.54,67.7,-90,162,61,149,0,0,0,0,-45
